id,canonical_name,property_type_std,district_normalized,district,cluster_area,address_road,lat,lng,status_std,room_count,entity_id,hongdae_zone,phone,license_date,property_type_raw,raw_status,raw_status_detail,raw_x,raw_y,source_priority,name_eng,floors_above,floors_below,building_area
834,로얄장,motel_or_lodging,중구,중구,,서울특별시 중구 흥인동 110-0번지,,,closed,,793,,02   00000,1986-11-14,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
835,스테이 패스포트 신당,motel_or_lodging,중구,중구,,서울특별시 중구 난계로11길 33 (황학동),37.566561,127.01898,active,,794,,0222332958,1987-01-13,일반숙박업,영업/정상,영업,201862.528820135,451586.603513602,seoul_open_data,,,,
836,명동 타임 호스텔(Myeong Dong Time Hostel),motel_or_lodging,중구,중구,명동권,서울특별시 중구 삼일대로4길 9 (충무로2가),37.562228,126.986851,closed,,795,,0222675182,1987-11-03,일반숙박업,폐업,폐업,199023.967503662,451105.474557896,seoul_open_data,,,,
837,뉴파크모텔,motel_or_lodging,중구,중구,,서울특별시 중구 장충동2가 7-1번지,,,closed,,796,,0222726186,1987-03-26,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
838,육가가든,motel_or_lodging,중구,중구,,서울특별시 중구 광희동1가 182-30번지,,,closed,,797,,0200000000,1987-05-25,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
839,파레스호텔,motel_or_lodging,중구,중구,명동권,서울특별시 중구 퇴계로8길 13 (회현동1가),37.558605,126.977122,closed,,798,,02 7777731,1987-10-12,일반숙박업,폐업,폐업,198164.258357664,450703.59926523,seoul_open_data,,,,
840,신서울,motel_or_lodging,중구,중구,,서울특별시 중구 신당동 775-0번지,,,closed,,799,,0200000000,1987-07-09,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
841,알마호텔,motel_or_lodging,중구,중구,,서울특별시 중구 다산로 259 (흥인동),37.566127,127.01301,active,,800,,22383902,1988-12-30,일반숙박업,영업/정상,영업,201335.157013025,451538.255753023,seoul_open_data,,,,
842,리오모텔,motel_or_lodging,중구,중구,,서울특별시 중구 마장로18길 30 (황학동),37.566575,127.020113,closed,,801,,0222330026,1988-12-09,일반숙박업,폐업,폐업,201962.64374267,451588.111329655,seoul_open_data,,,,
843,(주)호텔롯데,motel_or_lodging,중구,중구,명동권,서울특별시 중구 을지로 30 (소공동),37.56481,126.9782,active,,802,,02 7597118,1988-08-10,일반숙박업,영업/정상,영업,198259.65357739,451392.198218657,seoul_open_data,,,,
844,킹덤,motel_or_lodging,중구,중구,,서울특별시 중구 신당동 366-144번지,,,closed,,803,,0200000000,1988-10-13,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
845,호텔어라이브 을지로 틈,motel_or_lodging,중구,중구,명동권,서울특별시 중구 충무로5길 22 (을지로3가),37.565493,126.98874,active,,804,,0222661553,1989-05-04,일반숙박업,영업/정상,영업,199190.873886242,451467.897351739,seoul_open_data,,,,
846,새아리랑,motel_or_lodging,중구,중구,,서울특별시 중구 남학동 16-1번지,,,closed,,805,,0200000000,1989-07-26,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
847,리오,motel_or_lodging,중구,중구,,서울특별시 중구 광희동1가 72-7번지,,,closed,,806,,02   00000,1989-10-30,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
848,호텔 경동,motel_or_lodging,중구,중구,명동권,서울특별시 중구 퇴계로12길 51 (회현동1가),37.557182,126.978835,active,,807,,,1990-09-13,일반숙박업,영업/정상,영업,198315.594482802,450545.563987762,seoul_open_data,,,,
849,제원장여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 마른내로12길 17-23 (충무로5가),37.563809,126.998503,closed,,808,,0222655705,1991-04-19,일반숙박업,폐업,폐업,200053.453357427,451280.89101962,seoul_open_data,,,,
850,대우장여관,motel_or_lodging,중구,중구,,서울특별시 중구 황학동 2509-0번지,,,closed,,809,,0222339773,1993-12-17,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
851,금주장여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 회현동1가 33-4번지,,,closed,,810,,02 7778135,1994-05-21,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
852,귀빈장,motel_or_lodging,중구,중구,명동권,서울특별시 중구 남대문로5가 222-0번지,,,closed,,811,,02 7764705,1995-09-07,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
853,Q모텔,motel_or_lodging,중구,중구,,"서울특별시 중구 다산로35길 19-1, 2,3층 (신당동)",37.563743,127.011541,active,,812,,02  22332770,1997-03-18,일반숙박업,영업/정상,영업,201205.350149059,451273.661874358,seoul_open_data,,,,
854,가가하우스,motel_or_lodging,중구,중구,명동권,서울특별시 중구 충무로2길 27 (충무로4가),37.562532,126.991826,active,,813,,02  22660201,1998-12-16,일반숙박업,영업/정상,영업,199463.534841161,451139.160588222,seoul_open_data,,,,
855,남산여관,motel_or_lodging,중구,중구,,서울특별시 중구 남산동3가 13-31번지,,,closed,,814,,02 7556221,1998-12-30,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
856,노마드호스텔,motel_or_lodging,중구,중구,,"서울특별시 중구 소월로 31, 1층 (남창동)",37.556944,126.973709,active,,815,,7754742,1966-12-30,일반숙박업,영업/정상,영업,197862.653232934,450519.266373514,seoul_open_data,,,,
857,드라마모텔,motel_or_lodging,중구,중구,,서울특별시 중구 퇴계로 420 (신당동),37.565388,127.015343,closed,,816,,22357600,1986-12-13,일반숙박업,폐업,폐업,201541.233775008,451456.296053576,seoul_open_data,,,,
858,야코리아 게스트하우스,motel_or_lodging,중구,중구,,서울특별시 중구 다산로27길 6-10 (신당동),37.559781,127.0102,active,,817,,02  22338494,1967-11-29,일반숙박업,영업/정상,영업,201086.928763169,450833.881841568,seoul_open_data,,,,
859,청운장여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 회현동2가 10-13번지,,,closed,,818,,3192889,1999-12-24,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
860,을지모텔,motel_or_lodging,중구,중구,명동권,서울특별시 중구 을지로3가 345-2번지,,,closed,,819,,22781229,1999-12-29,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
861,남양여관,motel_or_lodging,중구,중구,,서울특별시 중구 신당동 152-3번지,,,closed,,820,,0222322139,2000-03-28,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
862,은성장여관,motel_or_lodging,중구,중구,,서울특별시 중구 퇴계로83길 22-16 (황학동),37.566484,127.016461,active,,821,,0222532311,2000-04-10,일반숙박업,영업/정상,영업,201640.033048425,451578.015850791,seoul_open_data,,,,
863,호텔 스테이인(HOTEL STAY IN),motel_or_lodging,중구,중구,명동권,서울특별시 중구 을지로41길 22 (을지로6가),37.567079,127.003475,active,,822,,0222760611,2000-04-21,일반숙박업,영업/정상,영업,200492.702192521,451643.865887318,seoul_open_data,,,,
864,귀빈장여관,motel_or_lodging,중구,중구,,서울특별시 중구 수표로 48-18 (저동2가),37.565412,126.98778,closed,,823,,0222664689,2000-05-29,일반숙박업,폐업,폐업,199106.085865026,451458.894206462,seoul_open_data,,,,
865,성지여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 회현동1가 86-1번지,,,closed,,679,,02 7539433,2000-06-01,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
866,장춘여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 회현동1가 29-2번지,,,closed,,748,,02 7556101,2000-08-11,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
867,굳모닝모텔,motel_or_lodging,중구,중구,,서울특별시 중구 북창동 18-1번지,,,closed,,824,,02 7774843,2000-10-19,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
868,영빈장여관,motel_or_lodging,중구,중구,,서울특별시 중구 퇴계로78길 16 (신당동),37.564628,127.013775,closed,,825,,22344335,1965-01-18,일반숙박업,폐업,폐업,201402.719012532,451371.925863876,seoul_open_data,,,,
869,성지,motel_or_lodging,중구,중구,명동권,서울특별시 중구 회현동1가 86-1번지,37.558036,126.97725,closed,,826,,7539433,2000-06-02,일반숙박업,폐업,폐업,198175.615264344,450640.366953626,seoul_open_data,,,,
870,안전장여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 남대문로5가 17-8번지,37.55845,126.971723,closed,,827,,7550978,2000-08-16,일반숙박업,폐업,폐업,197687.268919935,450686.444557511,seoul_open_data,,,,
871,머스트스테이 호텔,motel_or_lodging,중구,중구,,서울특별시 중구 퇴계로2길 15-3 (남창동),37.556913,126.974743,active,,828,,0236721972,1972-11-29,일반숙박업,영업/정상,영업,197954.091076134,450515.829838014,seoul_open_data,,,,
872,청구 리빙텔,motel_or_lodging,중구,중구,,서울특별시 중구 다산로 215 (신당동),37.562475,127.011963,active,,829,,22359527,1973-04-04,일반숙박업,영업/정상,영업,201242.681366903,451132.983070542,seoul_open_data,,,,
873,트립스테이 명동,motel_or_lodging,중구,중구,명동권,서울특별시 중구 충무로 54-3 (을지로3가),37.566025,126.990219,active,,830,,22785000,2000-10-16,일반숙박업,영업/정상,영업,199321.560433852,451526.901284008,seoul_open_data,,,,
874,아르뎁(arrdep),motel_or_lodging,중구,중구,,서울특별시 중구 퇴계로56가길 7 (장충동2가),37.561686,127.00229,active,,831,,22670256,2000-10-18,일반숙박업,영업/정상,영업,200388.039623952,451045.300644316,seoul_open_data,,,,
875,웰빙텔,motel_or_lodging,중구,중구,,서울특별시 중구 동호로30길 33 (장충동2가),37.56119,127.001983,active,,832,,02  22637936,2000-12-16,일반숙박업,영업/정상,영업,200360.971675993,450990.207716326,seoul_open_data,,,,
876,로즈텔,motel_or_lodging,중구,중구,,서울특별시 중구 북창동 134-1번지,37.561363,126.97482,closed,,833,,773 075,2000-12-26,일반숙박업,폐업,폐업,197960.987618124,451009.710791871,seoul_open_data,,,,
877,용궁장여관,motel_or_lodging,중구,중구,,서울특별시 중구 장충동2가 19번지,,,closed,,834,,22792034,2000-12-28,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
878,석화장여관,motel_or_lodging,중구,중구,,서울특별시 중구 산림동 293-1번지,37.566919,126.992117,closed,,835,,0222669042,1982-12-03,일반숙박업,폐업,폐업,199489.240154409,451626.146733025,seoul_open_data,,,,
879,은성여관,motel_or_lodging,중구,중구,,서울특별시 중구 신당동 121-21번지,37.564768,127.015528,closed,,836,,0222368261,2001-07-27,일반숙박업,폐업,폐업,201557.653847,451387.551983501,seoul_open_data,,,,
880,왕도여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 을지로44길 24-6 (광희동1가),37.565289,127.003202,active,,837,,22798136,1967-12-13,일반숙박업,영업/정상,영업,200468.648490855,451445.159301863,seoul_open_data,,,,
881,탑모텔,motel_or_lodging,중구,중구,,서울특별시 중구 퇴계로74길 25 (무학동),37.564013,127.011697,active,,838,,0222346064,1971-08-06,일반숙박업,영업/정상,영업,201219.173877564,451303.699905245,seoul_open_data,,,,
882,꿈의궁전여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 을지로22길 11 (을지로4가),37.56587,126.993409,closed,,839,,0222661151,2001-08-24,일반숙박업,폐업,폐업,199603.432123743,451509.697605662,seoul_open_data,,,,
883,호텔 아라,motel_or_lodging,중구,중구,명동권,서울특별시 중구 을지로40길 21-38 (광희동1가),37.565391,127.002633,active,,840,,22682267,1973-12-12,일반숙박업,영업/정상,영업,200418.301464659,451456.477532331,seoul_open_data,,,,
884,우양장여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 회현동1가 72-1번지,37.558246,126.978023,closed,,841,,7530407,2001-02-26,일반숙박업,폐업,폐업,198243.876230456,450663.706298951,seoul_open_data,,,,
885,화신여관,motel_or_lodging,중구,중구,,서울특별시 중구 동호로34길 15 (광희동1가),37.565339,127.000584,active,,842,,22656394,2001-03-20,일반숙박업,영업/정상,영업,200237.285286984,451450.686272582,seoul_open_data,,,,
886,황금장여관,motel_or_lodging,중구,중구,,서울특별시 중구 퇴계로4길 9 (남창동),37.557604,126.974872,active,,843,,7527095,1966-09-01,일반숙박업,영업/정상,영업,197965.510161953,450592.521942035,seoul_open_data,,,,
887,백림여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 을지로6가 21-32번지,,,closed,,844,,22658511,2001-03-27,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
888,동산모텔,motel_or_lodging,중구,중구,명동권,서울특별시 중구 세종대로2나길 19 (남대문로5가),37.558357,126.97171,closed,,845,,02319 7562,1971-12-29,일반숙박업,폐업,폐업,197686.144973182,450676.173763276,seoul_open_data,,,,
889,우리텔,motel_or_lodging,중구,중구,,서울특별시 중구 청파로 441-1 (중림동),37.558832,126.965912,active,,846,,3929947,2001-04-04,일반숙박업,영업/정상,영업,197173.860146524,450729.069133675,seoul_open_data,,,,
890,더 스테이(THE STAY),motel_or_lodging,중구,중구,,서울특별시 중구 퇴계로56길 51 (장충동2가),37.561597,127.002826,active,,847,,22726186,2001-04-04,일반숙박업,영업/정상,영업,200435.423983612,451035.466162574,seoul_open_data,,,,
891,대림여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 충무로5가 9-4번지,37.563189,126.998502,closed,,848,,22791950,2001-06-27,일반숙박업,폐업,폐업,200053.359083274,451212.080606761,seoul_open_data,,,,
892,킹모텔,motel_or_lodging,중구,중구,명동권,서울특별시 중구 을지로44길 17-7 (광희동1가),37.565248,127.004016,closed,,849,,22681257,1987-05-25,일반숙박업,폐업,폐업,200540.491293859,451440.614319879,seoul_open_data,,,,
893,테마모텔,motel_or_lodging,중구,중구,명동권,서울특별시 중구 통일로 22-10 (남대문로5가),37.557922,126.969672,closed,,850,,02  7786950,1968-12-04,일반숙박업,폐업,폐업,197506.013943279,450627.968356638,seoul_open_data,,,,
894,상원여관,motel_or_lodging,중구,중구,,서울특별시 중구 산림동 76-2번지,37.568055,126.994197,closed,,851,,22753251,2001-10-15,일반숙박업,폐업,폐업,199673.056752332,451752.14696982,seoul_open_data,,,,
895,남산여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 퇴계로4길 26 (회현동1가),37.557458,126.97586,closed,,852,,7521311,2001-12-05,일반숙박업,폐업,폐업,198052.796299229,450576.276680788,seoul_open_data,,,,
896,대원모텔,motel_or_lodging,중구,중구,명동권,"서울특별시 중구 퇴계로10길 20-24 (회현동1가, 1,2층)",37.558036,126.97725,closed,,853,,02  753 9433,2001-07-23,일반숙박업,폐업,폐업,198175.615264344,450640.366953626,seoul_open_data,,,,
897,테마파크모텔,motel_or_lodging,중구,중구,명동권,서울특별시 중구 남대문로3가 91-1번지,,,closed,,854,,02 7716090,2002-01-21,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
898,조이 게스트하우스,motel_or_lodging,중구,중구,,서울특별시 중구 퇴계로56가길 2 (장충동2가),37.561714,127.002588,active,,855,,02  745 1986,2002-01-21,일반숙박업,영업/정상,영업,200414.405106008,451048.442293564,seoul_open_data,,,,
899,미림여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 회현동2가 9-9번지,,,closed,,856,,02 7555954,2002-01-21,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
900,대성여인숙,motel_or_lodging,중구,중구,,서울특별시 중구 황학동 242번지,37.567131,127.015677,closed,,857,,0222383847,2002-01-28,일반숙박업,폐업,폐업,201570.699978334,451649.780426726,seoul_open_data,,,,
901,알프스모텔,motel_or_lodging,중구,중구,,서울특별시 중구 세종대로16길 3 (태평로2가),37.56352,126.974343,closed,,858,,02 7736303,2002-02-04,일반숙박업,폐업,폐업,197918.925008164,451249.164058279,seoul_open_data,,,,
902,성도여관,motel_or_lodging,중구,중구,,서울특별시 중구 다산로35길 29-3 (신당동),37.563982,127.011119,active,,859,,22532686,1966-04-27,일반숙박업,영업/정상,영업,201168.134391021,451300.241936005,seoul_open_data,,,,
903,신라여관,motel_or_lodging,중구,중구,,서울특별시 중구 퇴계로83길 12-16 (황학동),37.566365,127.015964,closed,,860,,0222382138,2002-03-29,일반숙박업,폐업,폐업,201596.080773913,451564.777814531,seoul_open_data,,,,
904,태화여관,motel_or_lodging,중구,중구,,서울특별시 중구 수표동 67-25번지,,,closed,,861,,0222682335,1972-07-12,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
905,서림장여관,motel_or_lodging,중구,중구,명동권,서울특별시 중구 을지로7가 126-1번지,,,closed,,862,,0222799782,2002-05-07,일반숙박업,폐업,폐업,,,seoul_open_data,,,,
906,둥지여관,motel_or_lodging,중구,중구,,서울특별시 중구 남창동 205-101번지,37.557114,126.974676,closed,,863,,02 7715662,1967-02-01,일반숙박업,폐업,폐업,197948.116618729,450538.123438349,seoul_open_data,,,,
